證券代碼,Data Field,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/29,2018/1/31,2018/2/27,2018/3/31,2018/4/30
6289 華上,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6405 悅城,月報酬率 %,-12.7779,-7.0063,1.0275,22.3728,-0.5541,-8.0781,-7.2727,0.9803,6.7963,-4.8483,16.8791,1.3623,-8.3333,3.2258,-1.7046,6.155,39.9447,-0.3936,-1.9764,-1.0082,-4.6843,5.1284,-2.8457,-0.2093,-1.0482
6405 悅城,現股當沖比重,0,0,0,10,4.94,6.45,0,0,33.33,0,4.65,6.9,4.66,0,10.71,26.51,0,17.91,0,1.75,0,29.41,0,26.92,0
6409 旭隼,月報酬率 %,0.3945,-10.9037,-0.9924,13.1401,4.5916,-0.2036,-3.2654,-11.9198,6.7066,-4.7138,6.4781,-10.3981,6.2963,14.0535,2.0365,7.3631,5.0194,-1.6541,6.1682,-4.0494,-5.5046,0.3886,-3.3849,10.9107,-4.693
6409 旭隼,現股當沖比重,3.45,2.4,1.44,6.65,0,1.12,2.37,2.85,11.28,8.52,0,5.69,5.16,5.05,8.62,15.07,6.97,19.96,18.8,14.8,2.38,13.68,2.2,0,25.88
6412 群電,月報酬率 %,-5.5048,-3.4674,3.1609,6.6992,8.1234,11.2695,19.4412,-2.1442,-0.3985,-6.5999,3.8543,0.3092,15.3135,11.408,5.5768,-1.5672,-0.4846,-7.4674,15.2629,-8.067,2.6491,-4.8386,0.8474,0.8404,-11.8332
6412 群電,現股當沖比重,4.01,0,3.28,0,6.35,0.96,11.2,3.3,7.45,0.67,0.59,3.11,22.74,9.14,17.58,3.47,5.49,0.95,22.89,7.74,7.54,11.87,4.54,0.83,17.47
6414 樺漢,月報酬率 %,6.4597,7.7668,-0.5772,11.163,10.4601,-0.9467,-4.2064,-10.1797,-8.4444,8.738,8.259,-18.2475,-17.15,13.5465,6.2049,17.6393,-2.7565,0.6801,-3.491,13.8858,-7.787,5.5556,4.6314,-0.3019,-2.7247
6414 樺漢,現股當沖比重,10.13,18.35,16.53,12.35,22.45,15.02,16.58,17.17,4.9,13.33,10,9.79,24.85,18.4,25.83,26.55,16.19,18.07,13.25,25.74,13.78,15.65,19.96,29.82,15.22
6415 矽力-KY,月報酬率 %,-2.0501,-10.2324,-2.0724,9.7053,16.606,-3.7424,-0.432,5.5313,-6.6804,4.6255,8.842,8.317,-2.5,8.7912,-1.3469,1.5088,14.0679,3.5658,-6.5997,-2.304,6.9183,-8.5296,4.5014,-1.2307,-3.1152
6415 矽力-KY,現股當沖比重,4.15,11.26,9.57,4.11,20.84,4.64,4.87,17.21,4.18,1.35,5.09,5.82,12.02,13.28,8.77,6.92,17.76,18.75,15.34,12.66,7.74,14.52,5.68,29.41,7.56
6416 瑞祺電通,月報酬率 %,-11.1052,1.8175,-3.758,12.8207,-3.896,-4.7296,-0.7163,-19.9942,-3.5803,-0.9446,14.1532,-1.728,-2.1748,2.2429,-3.0267,-2.2422,16.9722,20.3843,-1.9674,-0.3389,-5.7747,9.3278,0.2459,-0.5553,31.1881
6416 瑞祺電通,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6431 光麗-KY,月報酬率 %,-7.2433,-3.8461,18.9092,-2.6503,-2.932,-5.7174,3.8902,-3.3039,-8.8837,3.125,1.8183,4.405,-2.0525,18.7426,6.8624,3.6696,0,-9.2921,9.7561,1.7778,31.4412,1.9931,-3.5831,-7.7703,-2.1978
6431 光麗-KY,現股當沖比重,0,0,17.89,23.91,37.31,5.56,0,6.67,7.69,2.63,0,14.42,7.14,19.39,11.3,10.58,0,3.33,13.33,4.08,15.75,3.77,57.45,2.47,0
6442 光聖,月報酬率 %,-17.5427,3.8026,-3.5643,0.4277,22.826,-6.1948,-9.9058,-2.9321,1.8339,-3.7076,1.8702,4.7515,15.0515,-5.018,-7.17,-3.1599,1.0135,-0.5573,-5.6053,-3.3253,3.6853,0.2371,-7.3286,-2.0408,-11.4583
6442 光聖,現股當沖比重,5,12.42,2.2,0.82,8.29,7.55,2.38,0.94,0,1.09,0,5.62,30.36,10.45,12.84,4.39,17.79,9.17,8.32,12.3,6.17,13.04,2.38,8.65,4
6443 元晶,月報酬率 %,-5.6292,6.3156,-10.184,-5.2632,-9.5237,-2.6314,0.9009,-12.0537,5.0761,1.9323,8.057,-4.8244,4.1476,-3.9822,-3.6866,-1.4354,-9.5147,6.438,16.9553,-3.0434,-8.0718,-4.4877,-6.0265,-1.6304,4.3096
6443 元晶,現股當沖比重,4.61,12.68,13.33,5.42,4.28,1.22,1.7,8.78,9.85,0.96,2.85,7.1,43.29,11.99,10.78,13.54,0,0,0,0,0,0,0,0,0
6449 鈺邦,月報酬率 %,-9.0279,-8.015,7.8838,19.6674,2.048,-0.6689,11.1112,-6.3637,-0.6472,4.2345,16.875,-6.1497,-2.7065,0.1466,3.8014,0.2299,18.9349,-3.7314,10.9819,9.4296,22.3405,0.5216,6.4013,-8.1302,6.788
6449 鈺邦,現股當沖比重,0.92,0,1.5,10.58,10,1.84,6.86,8.65,20.86,0.62,9.07,1.01,2.51,6.23,11.9,1.32,14.1,16.95,20.53,26.15,44.21,41.31,55.91,19.02,37.54
6451 訊芯-KY,月報酬率 %,-15.3848,2.7273,4.3361,10.7469,59.3464,-10.8973,-19.7844,-14.7983,6.8421,-7.9802,25.2675,-11.9659,0.9708,5.7693,-0.0002,-5.1351,11.6161,-1.3577,30.2751,-11.9718,11.9998,8.2144,-11.5512,11.9401,-2.6667
6451 訊芯-KY,現股當沖比重,1.6,3.31,3.78,7.97,23.68,20.18,22.56,20.76,20.19,6.97,15.75,4.22,38.9,20.89,19.41,6.22,17.85,27.39,44.24,43.31,29.15,50.78,29.95,53.96,48.61
6452 康友-KY,月報酬率 %,-11.1675,7.4286,6.649,21.6957,0.6145,-4.4806,1.5993,-9.938,1.3082,1.6432,9.815,-0.7359,0.7414,-1.1564,-2.2342,-7.5084,3.6469,-4.8806,11.3363,-1.9369,5.8295,-10.52,2.973,-0.3937,2.7667
6452 康友-KY,現股當沖比重,34.89,18.43,18.6,26.08,27.55,29.72,20.94,19.38,14.92,7.88,12.75,13.28,12.31,6.05,21.97,15.41,38.24,30.21,14.01,8.64,16.4,26.07,6.59,8.18,32.21
6456 GIS-KY,月報酬率 %,-20.648,8.518,-12.533,6.242,-3.1174,1.9802,2.1846,8.5511,0.1093,8.3058,27.1442,15.4762,15.8076,35.9053,0.1159,28.8889,24.6553,-14.6611,-10.3727,-14.4667,-15.8563,9.0451,-17.7419,0.5603,-0.0003
6456 GIS-KY,現股當沖比重,14.68,10.22,11.65,12.84,10.34,11.42,12.7,17.21,10.83,17.39,29.38,24.37,44.12,47.96,39.81,46.49,31.17,40.73,46.4,36.99,50.91,45.82,43.33,22.47,42.62
6464 台數科,月報酬率 %,2.7559,-1.1495,-1.1628,1.1763,1.6894,2.0081,3.1496,-1.1451,-3.861,-0.0001,-0.4016,-0.8066,-5.2845,1.7169,7.0041,-0.8331,0.8403,-1.6667,-1.6951,3.0171,0.4184,-1.2501,0.8439,0.4183,-0.4164
6464 台數科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6477 安集,月報酬率 %,-4.1666,8.6958,20.7447,-8.3701,-8.5559,-14.4022,12.3807,3.6723,1.3624,1.0751,-4.2552,1.1112,-4.6704,-4.8992,-5.7576,0.643,27.4975,21.3197,-3.5564,4.3382,-3.1185,-3.6456,-8.8035,1.7326,25.3041
6477 安集,現股當沖比重,0,0,0,0,0,0,0,0,6.77,0,0,16.3,0,6.38,0,0,14.86,36.1,10.31,9.48,6.55,5.6,2.94,1,48.62
6504 南六,月報酬率 %,4.5938,2.7024,-1.3158,7.2833,-3.5034,-2.6401,-9.1524,6.3434,6.3157,-1.3199,6.6889,-3.1346,-2.9126,-2.3332,4.7781,-4.8859,4.7026,7.4325,-0.3145,5.3628,-7.485,4.8542,0.6172,-2.454,-0.3144
6504 南六,現股當沖比重,10.29,3.91,1.15,3.06,5.55,0,5.44,3.42,0,0,2.78,1.64,0,4.17,6.57,0.56,0,3.53,0,4.33,4.65,16.67,2.94,0,0
6505 台塑化,月報酬率 %,-0.8649,-2.9445,-1.6853,8.5868,2.2027,1.5086,11.9957,1.8957,4.1862,-4.9106,0.4694,-0.9346,-0.4716,2.3695,2.7778,0.9524,0.4715,-0.4695,-0.4717,0.4739,8.9623,7.3594,-5.6452,1.2822,2.5317
6505 台塑化,現股當沖比重,1.55,3.99,1.65,0.69,3.6,4.65,12.14,4.57,2.76,5.52,3.63,2.42,3.63,8.52,5.1,3.35,4.79,6.3,6.98,17.47,6.52,19.03,4.79,47.26,6.46
6525 捷敏-KY,月報酬率 %,31.8751,-4.2654,2.4962,-4.0748,2.6548,-5.0001,-5.8075,-0.3855,1.5474,4.3809,9.8541,7.3091,-6.1919,3.3002,-1.278,8.7813,4.2791,-8.9666,38.2302,-1.3285,6.2422,-2.8804,-8.4221,16.8396,-7.6496
6525 捷敏-KY,現股當沖比重,0,0,0,0,0,0,1.04,1.2,1.99,11.38,10.85,12.01,22.56,9.6,3.6,28.14,19.77,7.07,44.45,46.05,36.27,21,13.16,31.69,14.12
6531 愛普,月報酬率 %,-0.0094,3.1419,0,-2.311,-16.9722,23.1506,-11.5683,-12.9561,4.3355,13.1581,-7.2215,13.4564,1.2792,-15.2701,1.897,-2.1277,14.735,-1.095,-8.9791,8.3782,16.5837,-5.6685,7.0295,6.4617,-19.9005
6531 愛普,現股當沖比重,0,0,0,0,0,0,0,0,1.8,20.78,8.1,14.77,22.64,9.58,10.04,4.88,24.72,6.46,12.68,14.32,24.43,10.99,21.08,27.8,7.58
6533 晶心科,月報酬率 %,-15.9049,-2.8522,-1.9999,31.6231,-2.1281,-2.994,0.2624,1.2312,7.4805,12.4346,51.8624,153.4558,-6.9698,-1.6285,-10.2649,1.1071,-1.825,-1.8588,-8.3332,-1.6528,11.7647,-6.0149,-17.2,85.9905,-24.1559
6533 晶心科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52,11.02,36,29.06,31.33,24.26,0,28.92
6541 泰福-KY,月報酬率 %,-17.1882,2.2504,29.2179,-0.89,-5.9879,4.0064,-4.1583,-3.9617,3.0607,-14.3963,-5.7315,-3.6078,4.1581,-7.5697,-2.5861,1.9556,-16.431,2.0981,21.2501,-3.6657,-9.9881,14.9273,-3.793,23.0587,10.6798
6541 泰福-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6552 易華電,月報酬率 %,5.1369,0.3581,6.4587,8.5063,-12.4584,25.2102,-12.1478,3.5891,4.743,12.3078,9.2466,-3.4483,-5.5196,-3.4367,8.8314,16.5829,8.1898,-8.6324,17.7323,8.0246,38.2857,1.9835,-0.8104,-9.3138,-7.0269
6552 易華電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.91,28.17,8.7,9.64,8.19,40.26,35.65,13.05,13.13,2.58
6558 興能高,月報酬率 %,-13.3136,-0.3412,5.7536,12.1587,21.0844,12.6865,-4.2382,-10.6041,2.0113,2.3255,7.9051,15.1555,24.8112,13.0614,6.6181,4.8918,3.0663,-12.5249,0.8572,4.8173,4.8934,-3.6339,-1.0163,-5.8364,-1.6355
6558 興能高,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6573 虹揚-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0178,46.2516,13.8801,-9.2797,-4.8857,-0.8025,-3.56,-26.6777
6573 虹揚-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6579 研揚,月報酬率 %,0,0,53.1644,-2.4544,-5.4123,1.3009,-1.2021,1.8804,4.9582,3.4484,-2.0835,0.4339,-0.4321,1.183,-4.5251,13.7343,30.1137,-10.8294,-9.7759,0.9028,1.7895,-1.7582,-4.027,0.5827,-3.3602
6579 研揚,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.37,4.26
6581 鋼聯,月報酬率 %,0,0,0,0,0,51.389,0.0001,8.4955,50.4989,-5.9556,5.1379,53.4265,-20.0001,-3.0885,-1.5992,7.6136,7.0377,-5.9481,7.4074,-0.3014,27.5401,72.093,-10.4729,-2.2644,-10.0386
6581 鋼聯,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6582 申豐,月報酬率 %,0,0,38.0326,-16.6476,-13.7254,3.4091,-4.3957,-12.0691,10.5882,1.0638,5.2632,0.0002,2.7777,-2.7026,2.9413,-0.857,-7.7262,-7.0957,-9.0587,-7.6171,7.6109,-1.179,9.344,9.9997,-12.2314
6582 申豐,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32,6,0.95
6591 動力-KY,月報酬率 %,0,0,0,0,0,0,0,100,-3.0002,18.3505,-21.6029,9.6555,5.6556,-0.5324,-8.7034,3.5071,-8.1225,-17.2335,4.7544,10.7693,50,31.1113,-8.0508,-21.0139,-8.2848
6591 動力-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6605 帝寶,月報酬率 %,-5.308,-0.7006,-1.2096,8.6735,-4.2487,-2.5124,1.6494,-14.0974,1.1808,-2.5671,0.5986,-1.1904,4.8191,-0.9195,-1.3923,-0.0216,1.2197,-2.1685,-0.7388,4.9629,6.501,1.4429,-4.1574,-3.5389,-5.2069
6605 帝寶,現股當沖比重,2.39,0.66,3.42,5.74,4.13,0,1.47,1.16,0,0,5.36,1.04,5.31,0,0,0,4.22,8.63,0,1.59,3.82,18.73,0,0,0
6625 必應,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,289.9798,-49.2333,-9.0817,-8.889,-1.2193,8.3002,10.9452,-1.346,13.8921,3.6264,-4.8782,12.3076,-6.1642,-23.9415
6625 必應,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6641 基士德-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6641 基士德-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6655 科定,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7499,-3.2932,-16.9435,11.0801,9.8668,8.6694
6655 科定,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6666 羅麗芬-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6666 羅麗芬-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6668 中揚光,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.8103,-38.7067,12.1428,-3.3122,-8.9263,-22.9656
6668 中揚光,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6669 緯穎,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8842,-3.3194,27.4961,0.4714,11.2932,40.306
6669 緯穎,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6670 復盛應用,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8057,1.038,4.0816,-0.0002,-1.3071,0.0662
6670 復盛應用,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6671 三能-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6671 三能-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6672 騰輝電子-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2675,-8.8608,2.764,-6.7577
6672 騰輝電子-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674 鋐寶科技,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1351,-16,-4.7619,5.0001,-1.1905
6674 鋐寶科技,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8011 台通,月報酬率 %,-11.6217,5.8104,1.7342,0.568,1.9772,4.4323,-6.3659,1.4161,18.4358,-6.8396,12.405,12.162,-4.0161,3.9748,-6.6398,6.0345,-2.0602,-5.7324,-8.3333,0.0002,-4.6685,6.4434,-8.9587,9.5744,-12.864
8011 台通,現股當沖比重,6.45,4.85,0,0,22.34,7.37,2.66,2.12,11.17,1.84,15.64,12.73,20.49,4.53,3.2,5.15,9.08,17.86,17.69,7.48,9.7,8.31,14.27,55.53,22.95
8016 矽創,月報酬率 %,1.2875,5.1908,5.7403,5.9499,0,-2.3586,13.0435,-4.7009,-8.0719,-8.0976,5.4142,-0.7048,-8.1137,-1.8764,5.5119,9.9168,-5.0778,-2.511,-4.3673,-3.8641,1.8271,3.9475,-3.4521,4.1717,-2.5172
8016 矽創,現股當沖比重,9.75,8.48,7.62,2.71,4.57,6.62,12.32,7.28,2.63,1.12,2.69,5.1,1.77,5.94,3.28,10.48,7.31,18.29,18.08,7.99,4.08,7.91,3.21,19.69,14.74
8021 尖點,月報酬率 %,-6.8967,-0.6944,-1.3988,6.6193,-4.5077,-0.4939,-1.2405,-3.2662,1.8181,2.0408,8.75,24.5976,-1.2916,-9.3456,2.0619,-5.4545,-4.463,-0.4651,0.4671,-1.3953,1.4152,-2.7909,-2.6315,0.4916,-2.6894
8021 尖點,現股當沖比重,2.3,11.96,4.09,2.33,1.15,0,1.17,3.8,0,0.42,4.86,7.87,32.57,3.04,9.68,1.09,3.24,13.87,4.18,4.5,4.68,4.9,5.26,1.44,1.72
8028 昇陽半導體,月報酬率 %,-7.0648,-1.9907,1.8929,3.414,-4.5326,-2.3005,-9.068,7.7684,2.2495,10.4,24.0941,4.7812,3.309,11.328,1.7454,0.2791,-9.7552,0.4803,2.4247,-4.3016,16.6899,26.4556,-2.739,-5.5353,-9.7917
8028 昇陽半導體,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033 雷虎,月報酬率 %,-12.4998,8.9441,1.4823,-1.7978,4.2332,-7.1349,4.9644,-2.7027,-0.4631,-1.279,-0.7067,3.0841,-2.1864,9.5294,-7.4115,-2.3203,6.8882,3.8889,-7.7271,-0.9852,17.9107,12.6583,-9.3634,1.6527,0.0001
8033 雷虎,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039 台虹,月報酬率 %,-3.9836,3.2903,-1.1081,-1.5409,1.4509,-1.9697,-7.2645,8.1664,4.6224,9.2782,4.4473,-3.8708,-0.4026,6.4692,-1.6456,14.2859,22.42,-6.4299,-0.7179,6.1986,16.3424,-11.2038,-8.0978,-10.9631,-10.2415
8039 台虹,現股當沖比重,3.6,1.47,2.18,10.27,4.13,0.53,0,1.69,2.31,0.15,5.48,0,5.64,11.8,4.52,12.8,39.85,10.95,13.6,31.75,34.61,20.16,14.31,4.86,13.24
8046 南電,月報酬率 %,-10.4566,-0.9869,-3.3224,0.2027,-7.993,-1.1582,-6.8359,1.4673,1.8597,0.8114,1.4083,2.7776,2.1236,-3.7807,0.7857,-4.7804,4.017,-1.2196,12.3456,-7.1427,2.9584,0.3831,5.7253,22.5631,-20.9131
8046 南電,現股當沖比重,3.72,0.68,3.73,0.79,4.26,2.98,0.75,0,1.43,6.12,0.83,6.65,12.41,3.14,23.51,9.42,3.98,2.4,25.21,6.39,6.82,9.4,11.04,24.86,18.77
8070 長華,月報酬率 %,-6.1201,4.5401,15.6975,22.9165,-2.966,15.3674,2.0616,-10.101,0.3747,-3.7314,10.4653,14.3859,-4.2947,3.8463,-13.7267,4.9618,6.9091,-5.7824,1.805,1.0639,1.0526,1.3888,0.0002,3.0822,-1.9934
8070 長華,現股當沖比重,2.65,6.82,0.95,14.5,0,4.05,8.92,4.63,11.8,6.14,4.05,16,6.75,9.22,15.03,4.41,25.6,3.76,5.29,4.38,6.4,14.95,8.26,1.61,1.25
8072 陞泰,月報酬率 %,-1.5748,-0.0001,-2.1999,0.0618,-0.4261,-0.4283,-6.8816,-7.1594,10.6966,-1.7976,2.0595,-0.6726,-4.7403,-3.7914,0.4926,0.7352,4.7383,-4.5466,0.4425,-3.3041,-1.5945,-0.4631,-2.3256,0.9525,-0.0001
8072 陞泰,現股當沖比重,0,5.56,0,0,1.25,0,0,0,7.52,7.78,0,8.22,2.31,5.24,0.69,3.02,0,3.48,5.81,0,0,0,9.52,12.12,0
8081 致新,月報酬率 %,-4.7077,-5.0898,4.4163,5.9058,-1.8407,6.8748,2.1932,5.5796,-5.6911,-1.4368,0.1457,3.2022,0.2822,3.938,-0.406,-1.982,-0.5952,-0.2992,4.2043,-2.4498,-0.443,1.4835,-2.4853,3.1484,-5.2326
8081 致新,現股當沖比重,3.85,2.02,9.2,3.41,5.13,1.11,5.6,4.8,0,0.6,0.35,1.55,2.76,14.7,2.09,5.25,1.74,2.88,2.19,0.65,4.45,4.13,0.65,9.74,0.94
8101 華冠,月報酬率 %,-8.815,0.7925,-5.8177,-1.6693,6.4517,-6.3795,-16.0136,-13.793,21.1765,-0.5824,5.0783,-4.461,-4.8639,-3.8855,-2.5531,-6.3319,-2.7972,1.4392,-8.038,0.7711,-0.2551,-1.5348,-8.5713,-0.8523,-28.3667
8101 華冠,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8103 瀚荃,月報酬率 %,-2.7832,-9.9235,1.0594,6.0796,17.0507,3.0197,-6.8967,-0.3705,2.0446,5.8286,8.0894,7.325,-2.3741,0.9117,-5.1205,2.5396,3.059,0.477,3.9558,4.1095,-8.1871,-1.7516,2.1068,-8.5713,-5.7292
8103 瀚荃,現股當沖比重,1.04,0,0.77,0,1.06,1.87,4.52,2.04,0,4.58,8.5,3.42,7.64,0.97,2.98,1.65,1.39,3.53,1.5,15.49,17.7,6.37,3.7,4.25,2.21
8104 錸寶,月報酬率 %,0,0,0,70.4762,-5.5866,3.5445,-9.1491,-7.7535,-3.0782,1.6054,-4.0821,14.8843,0.6226,-1.5566,-5.0665,25.7399,-5.6459,-7.2952,-5.969,0.4529,-1.3991,5.7042,7.0809,5.5529,-5.1491
8104 錸寶,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105 凌巨,月報酬率 %,-17.3914,-2.4931,10.7954,4.652,4.1872,-7.8014,-12.3076,-9.6493,2.9127,11.6353,3.3802,-5.7223,-2.8901,14.5832,-5.4545,3.8461,25.3967,-2.5112,2.1836,-15.3846,-4.0401,-3.4211,2.18,-0.5334,-18.7666
8105 凌巨,現股當沖比重,16.4,6.69,12.56,6.19,14.91,3.73,12.21,4.59,4.48,10.25,7.46,2.84,4.04,6.03,6.22,12.91,21.3,25.47,17.54,30.78,7.03,8.33,18.03,15.63,12.29
8110 華東,月報酬率 %,-7.9734,6.2575,2.9444,2.2001,1.6883,21.885,0.4446,9.2921,-5.2631,4.2735,19.2622,5.1547,-6.2092,-4.5297,-4.0146,1.9009,7.6047,3.5335,9.2152,5,-4.1666,-11.1802,-1.7483,2.8469,-9.3425
8110 華東,現股當沖比重,2.38,0.19,0,15.28,4.58,6.45,6.88,13.72,0.8,3.05,16.96,25.8,6.27,33.26,11.07,10.07,9.71,11.58,31.97,12.04,10.97,6.89,17.51,7.08,20.22
8112 至上,月報酬率 %,-1.6835,-1.3697,9.7222,11.765,16.9056,-2.202,19.1601,12.3351,-2.3528,5.4218,-1.5237,-0.3871,-7.3786,8.3855,29.2069,-3.6697,3.8655,-2.2653,7.4505,-4.4683,-3.5482,-5.0168,-2.4648,15.3431,-0.3131
8112 至上,現股當沖比重,3.56,3.95,2.71,6.66,6.89,4.84,18.45,13.31,10.21,4.78,4.58,1.77,5.91,2.62,46.15,7.89,11.86,15.27,18.33,4.65,8.19,5.97,2.49,4.42,7.77
8114 振樺電,月報酬率 %,-0.3076,1.8519,-6.0607,9.355,17.6164,2.9572,-2.872,-0.9392,-3.8043,-1.6949,-0.5748,-1.4452,-3.5191,2.4315,-2.0771,1.2119,-7.7845,-3.154,-3.6101,6.7415,-4.2104,2.9306,-3.2028,-1.1028,-14.4982
8114 振樺電,現股當沖比重,0,0,7.64,1.22,2.7,3.94,0.85,9.7,0,1.52,0,0,4.23,0,5.74,2.99,1.79,1.21,1.87,5.74,0,8.32,3.11,0,4.12
8131 福懋科,月報酬率 %,-3.24,-1.1162,2.483,7.491,-3.3556,4.6299,-2.2123,5.4299,1.0728,-1.4859,6.8966,4.4356,9.6526,-3.3453,3.6433,6.2098,0.3558,22.3404,-3.1885,-5.3891,-0.4746,0.4767,-4.747,10.9633,-1.1975
8131 福懋科,現股當沖比重,0,0,0.37,0.64,4.26,3.33,0,1.06,0,2.42,1.27,3.31,7.72,0,0.65,0,4.82,22.13,8.06,14.54,1.2,3.66,3.58,8.49,5.99
8150 南茂,月報酬率 %,-7.2806,5.7694,4.0908,-3.7847,-6.9591,-1.1381,-7.4015,-0.1037,-10.5772,6.2366,0.2025,9.6968,-2.0257,16.1653,1.3103,-2.1416,-6.9024,9.584,-0.8252,-9.1515,-2.9305,0.5659,-5.4409,-4.5635,-14.1373
8150 南茂,現股當沖比重,4.11,0.22,0.92,0,2.38,2.89,0,0,3.08,2.57,0.57,7.25,24.21,14.44,18.63,5.04,37.81,15.55,16.42,5.57,12.89,10.62,4.13,14.75,11.82
8163 達方,月報酬率 %,-8.372,-0.5075,2.8061,-0.8264,5.8335,-1.5749,-1.3332,10.5405,4.4009,-5.8547,5.4727,13.2075,8.7499,11.8774,-3.7671,-1.67,4.4834,-2.2389,1.1449,10.5659,1.1945,3.0354,-2.4549,4.1948,0.6442
8163 達方,現股當沖比重,6.67,1.09,6.11,1.37,3.2,0.51,0.52,0.73,2.63,0,2.61,3.18,6.46,11.33,2.52,3.36,8.74,4.55,39.75,34.22,23.4,15.69,4.85,2.73,35.15
8201 無敵,月報酬率 %,6.7688,1.6746,0.8233,15.2804,-3.0335,1.676,-2.3077,-4.8371,-3.1916,-1.343,21.9058,65.9898,-11.9266,-7.6389,8.6466,-0.3461,-4.514,1.4546,-0.7168,-2.8881,-1.1151,-0.752,-4.1667,30.4347,0.6061
8201 無敵,現股當沖比重,20.62,0,5.19,1.04,0,0,0,0,0,0,2.27,0,10.26,13.38,11.59,20.11,21.64,36.54,8.35,12.96,10.4,3.06,8.09,0,22.05
